"DataSet","Year","Pop_Name","CU_Name","SpnForAbd_Total","SpnForTrend_Total","SpnForTrend_Wild","SpnForAbd_Wild","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"Sk_Fraser",2016,"Kastberg Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45605,"L-06-14",NA
"Sk_Fraser",2016,"Kazchek Creek","Takla-Trembleur - Early Stuart",2,1,1,2,NA,NA,45559,"L-06-14",NA
"Sk_Fraser",2016,"Kazchek Creek","Takla-Trembleur - Early Stuart",2,1,1,2,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",2016,"Kotsine River","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45603,"L-06-14",NA
"Sk_Fraser",2016,"Leo Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45575,"L-06-14",NA
"Sk_Fraser",2016,"Lion Creek","Takla-Trembleur - Early Stuart",2,1,1,2,NA,NA,45601,"L-06-14",NA
"Sk_Fraser",2016,"Lion Creek","Takla-Trembleur - Early Stuart",2,1,1,2,NA,NA,46772,"L-10-01",NA
"Sk_Fraser",2016,"Lovell Creek","Takla-Trembleur - Early Stuart",17,6,6,17,NA,NA,45594,"L-06-14",NA
"Sk_Fraser",2016,"Maclaing Creek","Takla-Trembleur - Early Stuart",38,14,14,38,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",2016,"McDougall Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45579,"L-06-14",NA
"Sk_Fraser",2016,"Narrows Creek","Takla-Trembleur - Early Stuart",259,89,89,259,NA,NA,45586,"L-06-14",NA
"Sk_Fraser",2016,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",3413,1475,1475,3413,NA,NA,45570,"L-06-14",NA
"Sk_Fraser",2016,"Paula Creek","Takla-Trembleur - Early Stuart",116,53,53,116,NA,NA,45557,"L-06-14",NA
"Sk_Fraser",2016,"Point Creek","Takla-Trembleur - Early Stuart",13,5,5,13,NA,NA,45585,"L-06-14",NA
"Sk_Fraser",2016,"Porter Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45602,"L-06-14",NA
"Sk_Fraser",2016,"Sakeniche River","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",2016,"Sakeniche River","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",2016,"Sandpoint Creek","Takla-Trembleur - Early Stuart",43,15,15,43,NA,NA,45576,"L-06-14",NA
"Sk_Fraser",2016,"Shale Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45588,"L-06-14",NA
"Sk_Fraser",2016,"Sidney Creek","Takla-Trembleur - Early Stuart",1124,515,515,1124,NA,NA,45558,"L-06-14",NA
"Sk_Fraser",2016,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45580,"L-06-14",NA
"Sk_Fraser",2016,"Tildesley Creek","Takla-Trembleur - Early Stuart",13,6,6,13,NA,NA,45078,"L-06-14",NA
"Sk_Fraser",2016,"Tliti Creek (10 Mile)","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45076,"L-06-14",NA
"Sk_Fraser",2016,"Van Decar Creek","Takla-Trembleur - Early Stuart",974,434,434,974,NA,NA,45569,"L-06-14",NA
"Sk_Fraser",2016,"Big Silver Creek","Harrison (D/S) - Late",3325,1400,1400,3325,NA,NA,46072,"L-03-03",NA
"Sk_Fraser",2016,"Birkenhead River","Lillooet-Harrison - Late",36439,13474,13474,36439,NA,NA,46098,"L-04-01",NA
"Sk_Fraser",2016,"Cogburn Creek","Harrison (D/S) - Late",23,9,9,23,NA,NA,46065,"L-03-03",NA
"Sk_Fraser",2016,"Crazy Creek","Harrison (D/S) - Late",0,0,0,0,NA,NA,810,"L-09-02",NA
"Sk_Fraser",2016,"Crazy Creek","Harrison (D/S) - Late",0,0,0,0,NA,NA,3091,"L-03-03",NA
"Sk_Fraser",2016,"Crazy Creek","Harrison (D/S) - Late",0,0,0,0,NA,NA,811,"L-09-03",NA
"Sk_Fraser",2016,"Douglas Creek","Harrison (D/S) - Late",275,110,110,275,NA,NA,46083,"L-03-03",NA
"Sk_Fraser",2016,"Green River","Lillooet-Harrison - Late",347,129,129,347,NA,NA,46107,"L-04-01",NA
"Sk_Fraser",2016,"Harrison River","Harrison River - Late",65758,34418,34418,65758,NA,NA,46030,"R-03",NA
"Sk_Fraser",2016,"Joffre Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Miller Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46117,"L-04-01",NA
"Sk_Fraser",2016,"North Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Owl Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Pemberton Creek","Lillooet-Harrison - Late",16,6,6,16,NA,NA,46112,"L-04-01",NA
"Sk_Fraser",2016,"Poole Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46102,"L-04-01",NA
"Sk_Fraser",2016,"Railroad Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46147,"L-04-01",NA
"Sk_Fraser",2016,"Ryan River","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46122,"L-04-01",NA
"Sk_Fraser",2016,"Sakwi Creek","Harrison (U/S) - Late",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Sampson Creek","Lillooet-Harrison - Late",625,269,269,625,NA,NA,46152,"L-04-01",NA
"Sk_Fraser",2016,"Sloquet Creek","Harrison (D/S) - Late",43,18,18,43,NA,NA,46093,"L-03-03",NA
"Sk_Fraser",2016,"Taillefer Creek","Lillooet-Harrison - Late",2,1,1,2,NA,NA,7743,"L-04-01",NA
"Sk_Fraser",2016,"Tipella Creek","Harrison (D/S) - Late",0,0,0,0,NA,NA,46078,"L-03-03",NA
"Sk_Fraser",2016,"Ure Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Weaver Channel","Harrison (U/S) - Late",285,88,88,285,NA,NA,45087,"L-03-04",NA
"Sk_Fraser",2016,"Weaver Creek","Harrison (U/S) - Late",15,6,6,15,NA,NA,46044,"L-03-04",NA
"Sk_Fraser",2016,"Adams River - shore","Shuswap Complex - Late",0,0,0,0,NA,NA,3393,"L-09-03",NA
"Sk_Fraser",2016,"Adams River, lower","Shuswap Complex - Late",36,18,18,36,NA,NA,46238,"L-09-02",NA
"Sk_Fraser",2016,"Adams River, lower","Shuswap Complex - Late",36,18,18,36,NA,NA,46239,"L-09-03",NA
"Sk_Fraser",2016,"Bessette Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,7635,"L-09-03",NA
"Sk_Fraser",2016,"Bessette Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,431,"L-09-03",NA
"Sk_Fraser",2016,"Eagle River","Shuswap Complex - Late",4,2,2,4,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",2016,"Eagle River","Shuswap Complex - Late",4,2,2,4,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",2016,"Hiuihill Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,44983,"L-09-02",NA
"Sk_Fraser",2016,"Hiuihill Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,44984,"L-09-03",NA
"Sk_Fraser",2016,"Hlina Creek - shore","Shuswap Complex - Late",0,0,0,0,NA,NA,3395,"L-09-03",NA
"Sk_Fraser",2016,"Lee Creek - shore","Shuswap Complex - Late",0,0,0,0,NA,NA,3396,"L-09-03",NA
"Sk_Fraser",2016,"Little River","Shuswap Complex - Late",2,1,1,2,NA,NA,46228,"L-09-03",NA
"Sk_Fraser",2016,"Lower Shuswap River","Shuswap Complex - Late",7,4,4,7,NA,NA,46429,"L-09-03",NA
"Sk_Fraser",2016,"Middle Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46439,"L-09-02",NA
"Sk_Fraser",2016,"Middle Shuswap River","Shuswap Complex - Late",0,0,0,0,NA,NA,46440,"L-09-03",NA
"Sk_Fraser",2016,"Nikwikwaia Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,45008,"L-09-02",NA
"Sk_Fraser",2016,"Nikwikwaia Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,45009,"L-09-03",NA
"Sk_Fraser",2016,"Onyx Creek - shore","Shuswap Complex - Late",0,0,0,0,NA,NA,3399,"L-09-03",NA
"Sk_Fraser",2016,"Ross Creek - shore","Shuswap Complex - Late",0,0,0,0,NA,NA,3400,"L-09-03",NA
"Sk_Fraser",2016,"Salmon River","Shuswap Complex - Late",0,0,0,0,NA,NA,46399,"L-09-02",NA
"Sk_Fraser",2016,"Salmon River","Shuswap Complex - Late",0,0,0,0,NA,NA,46400,"L-09-03",NA
"Sk_Fraser",2016,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",2016,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",2016,"Scotch Creek - shore","Shuswap Complex - Late",0,0,0,0,NA,NA,3401,"L-09-03",NA
"Sk_Fraser",2016,"South Thompson River","Shuswap Complex - Late",0,0,0,0,NA,NA,46218,"L-09-03",NA
"Sk_Fraser",2016,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",43,21,21,43,NA,NA,45559,"L-06-14",NA
"Sk_Fraser",2016,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",43,21,21,43,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",2016,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",1147,570,570,1147,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",2016,"Middle River","Takla-Trembleur-Stuart - Summer",2237,1028,1028,2237,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",2016,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",1025,472,472,1025,NA,NA,45539,"L-06-13",NA
"Sk_Fraser",2016,"Tachie River","Takla-Trembleur-Stuart - Summer",5614,2581,2581,5614,NA,NA,45549,"L-06-13",NA
"Sk_Fraser",2016,"Chilliwack Lake","Chilliwack - Early Summer",556,290,290,556,NA,NA,45092,"L-03-01",NA
"Sk_Fraser",2016,"Chilliwack River, upper","Chilliwack - Early Summer",57322,29822,29822,57322,NA,NA,46986,"L-03-01",NA
"Sk_Fraser",2016,"Corbold Creek","Pitt - Early Summer",19863,10898,10898,19863,NA,NA,7690,"L-03-05",NA
"Sk_Fraser",2016,"Cultus Lake","Cultus - Late",2606,136,136,2606,NA,NA,45093,"L-03-02",NA
"Sk_Fraser",2016,"Depot Creek","Chilliwack - Early Summer",50,26,26,50,NA,NA,7726,"L-03-01",NA
"Sk_Fraser",2016,"Fish Hatchery Creek","Pitt - Early Summer",155,82,82,155,NA,NA,7695,"L-03-05",NA
"Sk_Fraser",2016,"Nahatlatch Lake","Nahatlatch - Early Summer",910,388,388,910,NA,NA,45094,"L-05-02",NA
"Sk_Fraser",2016,"Nahatlatch River","Nahatlatch - Early Summer",986,420,420,986,NA,NA,47157,"L-05-02",NA
"Sk_Fraser",2016,"North Boise Creek","Pitt - Early Summer",1044,549,549,1044,NA,NA,7691,"L-03-05",NA
"Sk_Fraser",2016,"Olsen Creek","Pitt - Early Summer",409,215,215,409,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Slough Creek","Pitt - Early Summer",74,39,39,74,NA,NA,7696,"L-03-05",NA
"Sk_Fraser",2016,"South Boise Creek","Pitt - Early Summer",587,309,309,587,NA,NA,7692,"L-03-05",NA
"Sk_Fraser",2016,"Upper Pitt Channel","Pitt - Early Summer",1607,845,845,1607,NA,NA,7693,"L-03-05",NA
"Sk_Fraser",2016,"Upper Pitt River","Pitt - Early Summer",34502,17556,17556,34502,NA,NA,47917,"L-03-05",NA
"Sk_Fraser",2016,"Widgeon Slough","Widgeon - Late",236,93,93,236,NA,NA,47954,"R-02",NA
"Sk_Fraser",2016,"Baezaeko River","Middle Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Bridge River","Middle Fraser - Summer",61,31,31,61,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Bridge River (Late)","Middle Fraser - Late",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"West Road River","Middle Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Glacier Creek","Nadina-Francois - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Late Nadina Channel","Nadina-Francois - Early Summer",9961,5332,5332,9961,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",2016,"Late Nadina River","Nadina-Francois - Early Summer",16671,10778,10778,16671,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",2016,"Nechako River","Francois-Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Nithi River","Francois-Fraser - Summer",4,2,2,4,NA,NA,45522,"L-06-07",NA
"Sk_Fraser",2016,"Ormond Creek","Francois-Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Stellako River","Francois-Fraser - Summer",30307,15775,15775,30307,NA,NA,46013,"L-06-07",NA
"Sk_Fraser",2016,"Barriere River","Kamloops - Summer",50,23,23,50,NA,NA,46600,"L-10-01",NA
"Sk_Fraser",2016,"Barriere River, upper","North Barriere - Early Summer",1152,603,603,1152,NA,NA,3416,"L-10-03",NA
"Sk_Fraser",2016,"Clearwater River","Kamloops - Summer",0,0,0,0,NA,NA,46680,"L-10-01",NA
"Sk_Fraser",2016,"Dunn Creek","Kamloops - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Grouse Creek","Kamloops - Summer",0,0,0,0,NA,NA,3441,"L-10-01",NA
"Sk_Fraser",2016,"Harper Creek","North Barriere - Early Summer",0,0,0,0,NA,NA,45028,"L-10-03",NA
"Sk_Fraser",2016,"Hemp Creek","Kamloops - Summer",0,0,0,0,NA,NA,3442,"L-10-01",NA
"Sk_Fraser",2016,"Lemieux Creek","Kamloops - Summer",340,157,157,340,NA,NA,46640,"L-10-01",NA
"Sk_Fraser",2016,"Mann Creek","Kamloops - Summer",121,56,56,121,NA,NA,46670,"L-10-01",NA
"Sk_Fraser",2016,"North Thompson River","Kamloops - Summer",5926,2215,2215,5926,NA,NA,46580,"L-10-01",NA
"Sk_Fraser",2016,"Raft River","Kamloops - Summer",8150,3753,3753,8150,NA,NA,46710,"L-10-01",NA
"Sk_Fraser",2016,"Big Slide - Shore","Quesnel - Summer",0,0,0,0,NA,NA,3342,"L-06-10",NA
"Sk_Fraser",2016,"Blue Lead Cr. - Shore","Quesnel - Summer",0,0,0,0,NA,NA,3346,"L-06-10",NA
"Sk_Fraser",2016,"Blue Lead Creek","Quesnel - Summer",0,0,0,0,NA,NA,45073,"L-06-10",NA
"Sk_Fraser",2016,"Bouldery Cr. - Shore","Quesnel - Summer",0,0,0,0,NA,NA,3347,"L-06-10",NA
"Sk_Fraser",2016,"Bowling Point","Quesnel - Summer",0,0,0,0,NA,NA,3366,"L-06-10",NA
"Sk_Fraser",2016,"Cameron Creek","Quesnel - Summer",0,0,0,0,NA,NA,45061,"L-06-10",NA
"Sk_Fraser",2016,"Cariboo River, lower","Middle Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Cariboo River, upper","Cariboo - Summer",22,5,5,22,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Deception Point","Quesnel - Summer",47,11,11,47,NA,NA,45077,"L-06-10",NA
"Sk_Fraser",2016,"Devoe Creek - Shore","Quesnel - Summer",0,0,0,0,NA,NA,3367,"L-06-10",NA
"Sk_Fraser",2016,"Goose Point - Shore","Quesnel - Summer",16,4,4,16,NA,NA,3368,"L-06-10",NA
"Sk_Fraser",2016,"Grain Creek","Quesnel - Summer",0,0,0,0,NA,NA,45055,"L-06-10",NA
"Sk_Fraser",2016,"Horsefly River","Quesnel - Summer",619,119,119,619,NA,NA,46893,"L-06-10",NA
"Sk_Fraser",2016,"Little Horsefly River","Quesnel - Summer",23,5,5,23,NA,NA,46903,"L-06-10",NA
"Sk_Fraser",2016,"Lynx Cr. - Shore","Quesnel - Summer",0,0,0,0,NA,NA,3355,"L-06-10",NA
"Sk_Fraser",2016,"Lynx Creek","Quesnel - Summer",0,0,0,0,NA,NA,45069,"L-06-10",NA
"Sk_Fraser",2016,"McKinley Creek, lower","Quesnel - Summer",0,0,0,0,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",2016,"McKinley Creek, upper","Quesnel - Summer",0,0,0,0,NA,NA,45098,"L-06-10",NA
"Sk_Fraser",2016,"Mitchell River","Quesnel - Summer",329,63,63,329,NA,NA,46913,"L-06-10",NA
"Sk_Fraser",2016,"Moffat Creek","Quesnel - Summer",0,0,0,0,NA,NA,45042,"L-06-10",NA
"Sk_Fraser",2016,"Penfold Creek","Quesnel - Summer",0,0,0,0,NA,NA,45060,"L-06-10",NA
"Sk_Fraser",2016,"Quesnel River","Middle Fraser - Summer",0,0,0,0,NA,NA,46873,"L-06-10",NA
"Sk_Fraser",2016,"Roaring R. - Shore","Quesnel - Summer",0,0,0,0,NA,NA,3381,"L-06-10",NA
"Sk_Fraser",2016,"Roaring River","Quesnel - Summer",0,0,0,0,NA,NA,45063,"L-06-10",NA
"Sk_Fraser",2016,"Summit Creek","Quesnel - Summer",40,10,10,40,NA,NA,45074,"L-06-10",NA
"Sk_Fraser",2016,"Wasko Creek","Quesnel - Summer",5,1,1,5,NA,NA,45065,"L-06-10",NA
"Sk_Fraser",2016,"Watt Cr. - Shore","Quesnel - Summer",2,0,0,2,NA,NA,3385,"L-06-10",NA
"Sk_Fraser",2016,"Watt Creek","Quesnel - Summer",0,0,0,0,NA,NA,45062,"L-06-10",NA
"Sk_Fraser",2016,"Gates Channel","Anderson-Seton - Early Summer",3813,1584,1584,3813,NA,NA,45102,"L-06-01",NA
"Sk_Fraser",2016,"Gates Creek","Anderson-Seton - Early Summer",4985,1951,1951,4985,NA,NA,NA,NA,NA
"Sk_Fraser",2016,"Portage Creek","Seton - Late",41,21,21,41,NA,NA,47181,"L-06-11",NA
"Sk_Fraser",2016,"Spruce Creek","Anderson-Seton - Early Summer",0,0,0,0,NA,NA,7762,"L-06-01",NA
"Sk_Fraser",2016,"Bowron River, upper","Bowron - Early Summer",143,72,72,143,NA,NA,47419,"L-07-01",NA
"Sk_Fraser",2016,"Huckey Creek","Bowron - Early Summer",0,0,0,0,NA,NA,3219,"L-07-01",NA
"Ck_SBC",2002,"DRISCOLL CREEK","Upper Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,125,"CK-12","DU11"
"Ck_SBC",1995,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",120.582058465839,120.582058465839,120.582058465839,120.582058465839,NA,NA,131,"CK-31","DU24"
"Ck_SBC",1996,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",140.465773830742,140.465773830742,140.465773830742,140.465773830742,NA,NA,131,"CK-31","DU24"
"Ck_SBC",1997,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",174.655540694488,174.655540694488,174.655540694488,174.655540694488,NA,NA,131,"CK-31","DU24"
"Ck_SBC",1998,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",239.654099770054,239.654099770054,239.654099770054,239.654099770054,NA,NA,131,"CK-31","DU24"
"Ck_SBC",1999,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",131.221628149956,131.221628149956,131.221628149956,131.221628149956,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2000,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",57.3716028636009,57.3716028636009,57.3716028636009,57.3716028636009,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2001,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",105.401887978174,105.401887978174,105.401887978174,105.401887978174,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2002,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",2,2,2,2,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2003,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",244.610464591362,244.610464591362,244.610464591362,244.610464591362,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2004,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",217.454161615362,217.454161615362,217.454161615362,217.454161615362,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2005,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",164.671402106324,164.671402106324,164.671402106324,164.671402106324,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2006,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",37,37,37,37,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2007,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",182,182,182,182,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2008,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",114.706849009936,114.706849009936,114.706849009936,114.706849009936,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2009,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",100.468151352763,100.468151352763,100.468151352763,100.468151352763,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2010,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",86.9794183648198,86.9794183648198,86.9794183648198,86.9794183648198,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2011,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",704,704,704,704,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2012,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",15,15,15,15,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2013,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",62,62,62,62,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2014,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",105.145764434382,105.145764434382,105.145764434382,105.145764434382,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2015,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",81,81,81,81,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2016,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",48,48,48,48,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2017,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",147.812833823692,147.812833823692,147.812833823692,147.812833823692,NA,NA,131,"CK-31","DU24"
"Ck_SBC",2018,"CLEMENS CREEK","West Vancouver Island-South_FA_0.x",182.683300843797,182.683300843797,182.683300843797,182.683300843797,NA,NA,131,"CK-31","DU24"
"Ck_SBC",1986,"MESACHIE CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,164,"CK-22","DU21"
"Ck_SBC",1990,"PATRICIA CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,214,"CK-22","DU21"
"Ck_SBC",1991,"PATRICIA CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,214,"CK-22","DU21"
"Ck_SBC",1992,"PATRICIA CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,214,"CK-22","DU21"
"Ck_SBC",2001,"PATRICIA CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,214,"CK-22","DU21"
"Ck_SBC",1990,"ROBERTSON RIVER","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,234,"CK-22","DU21"
"Ck_SBC",1991,"ROBERTSON RIVER","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,234,"CK-22","DU21"
"Ck_SBC",2000,"ROBERTSON RIVER","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,234,"CK-22","DU21"
"Ck_SBC",1991,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",1992,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",1993,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",1996,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",1999,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",2000,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",2001,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",2003,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",2004,"SHAW CREEK","East Vancouver Island-Cowichan & Koksilah_FA_0.x",NA,NA,NA,NA,NA,NA,244,"CK-22","DU21"
"Ck_SBC",2000,"ALBREDA RIVER","North Thompson_SP_1.3",NA,NA,NA,NA,NA,NA,290,"CK-18","DU16"
"Ck_SBC",1980,"CAMPBELL RIVER","Boundary Bay_FA_0.3",18,18,5.57549678953627,5.57549678953627,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1981,"CAMPBELL RIVER","Boundary Bay_FA_0.3",83,83,25.709235196195,25.709235196195,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1982,"CAMPBELL RIVER","Boundary Bay_FA_0.3",75,75,23.2312366230678,23.2312366230678,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1983,"CAMPBELL RIVER","Boundary Bay_FA_0.3",57,57,17.6557398335315,17.6557398335315,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1984,"CAMPBELL RIVER","Boundary Bay_FA_0.3",155,155,48.0112223543401,48.0112223543401,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1985,"CAMPBELL RIVER","Boundary Bay_FA_0.3",150,150,46.4624732461355,46.4624732461355,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1986,"CAMPBELL RIVER","Boundary Bay_FA_0.3",36,36,11.1509935790725,11.1509935790725,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1987,"CAMPBELL RIVER","Boundary Bay_FA_0.3",4,4,1.23899928656361,1.23899928656361,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1988,"CAMPBELL RIVER","Boundary Bay_FA_0.3",37,37,11.4607434007134,11.4607434007134,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1990,"CAMPBELL RIVER","Boundary Bay_FA_0.3",58,58,17.9654896551724,17.9654896551724,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1991,"CAMPBELL RIVER","Boundary Bay_FA_0.3",88,88,27.2579843043995,27.2579843043995,NA,NA,586,"CK-02","DU1"
"Ck_SBC",1992,"CAMPBELL RIVER","Boundary Bay_FA_0.3",19,19,5.88524661117717,5.88524661117717,NA,NA,586,"CK-02","DU1"
