"CU_ID","Species","Stock","Label","Year","Metric","Value","LBM","UBM","Status"
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2015,"RelAbd",NA,505.764307959326,666.342001546863,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2016,"RelAbd",NA,475.969228891807,665.570306607125,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2017,"RelAbd",NA,430.437439607784,664.798611667388,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2017,"AbsAbd",NA,1000,10000,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2017,"LongTrend",NA,0.5,0.75,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2015,"PercChange",-10.0915,-25,-15,"Green"
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2016,"PercChange",-12.5811,-25,-15,"Green"
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2017,"PercChange",-24.2616,-25,-15,"Amber"
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2015,"RelAbd",NA,16.5869212781708,52.4336672786902,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2016,"RelAbd",NA,15.3027031787212,49.8156364128227,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2017,"RelAbd",NA,14.1244748174993,47.1976055469553,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2018,"RelAbd",NA,13.2233698827052,44.5795746810879,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2018,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2015,"PercChange",-88.1071,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2016,"PercChange",-90.3864,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2017,"PercChange",-99.9499,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2018,"PercChange",-105.3614,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2015,"RelAbd",NA,16.5869212781708,52.4336672786902,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2016,"RelAbd",NA,15.3027031787212,49.8156364128227,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2017,"RelAbd",NA,14.1244748174993,47.1976055469553,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2018,"RelAbd",NA,13.2233698827052,44.5795746810879,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2018,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2015,"PercChange",-87.7713,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2016,"PercChange",-90.1615,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2017,"PercChange",-99.7597,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2018,"PercChange",-105.298,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2015,"RelAbd",NA,16.5869212781708,52.4336672786902,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2016,"RelAbd",NA,15.3027031787212,49.8156364128227,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2017,"RelAbd",NA,14.1244748174993,47.1976055469553,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2018,"RelAbd",NA,13.2233698827052,44.5795746810879,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2017,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2018,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2017,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2018,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2015,"PercChange",-87.6531,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2016,"PercChange",-89.8956,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2017,"PercChange",-100.2661,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2018,"PercChange",-105.4903,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"RelAbd",NA,16.5869212781708,52.4336672786902,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"RelAbd",NA,15.3027031787212,49.8156364128227,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"RelAbd",NA,14.1244748174993,47.1976055469553,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"RelAbd",NA,13.2233698827052,44.5795746810879,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"AbsAbd",NA,1000,10000,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"LongTrend",NA,0.5,0.75,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"PercChange",-88.1387,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"PercChange",-90.3305,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"PercChange",-100.0176,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"PercChange",-105.0059,-25,-15,"Red"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2015,"RelAbd",NA,79.776963665811,128.220640492901,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2016,"RelAbd",NA,60.0635955507258,119.997271927499,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2017,"RelAbd",NA,59.7057571883534,119.621138547402,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2018,"RelAbd",NA,57.537088935396,119.245005167305,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2018,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2015,"PercChange",-74.105,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2016,"PercChange",-78.3683,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2017,"PercChange",-82.5317,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2018,"PercChange",-85.3002,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2015,"RelAbd",NA,79.776963665811,128.220640492901,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2016,"RelAbd",NA,60.0635955507258,119.997271927499,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2017,"RelAbd",NA,59.7057571883534,119.621138547402,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2018,"RelAbd",NA,57.537088935396,119.245005167305,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2018,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2015,"PercChange",-74.1163,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2016,"PercChange",-78.6284,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2017,"PercChange",-82.4371,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2018,"PercChange",-85.3435,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2015,"RelAbd",NA,79.776963665811,128.220640492901,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2016,"RelAbd",NA,60.0635955507258,119.997271927499,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2017,"RelAbd",NA,59.7057571883534,119.621138547402,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2018,"RelAbd",NA,57.537088935396,119.245005167305,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2017,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2018,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2017,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2018,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2015,"PercChange",-74.2856,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2016,"PercChange",-78.4373,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2017,"PercChange",-82.4081,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2018,"PercChange",-85.3422,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2015,"RelAbd",NA,79.776963665811,128.220640492901,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2016,"RelAbd",NA,60.0635955507258,119.997271927499,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2017,"RelAbd",NA,59.7057571883534,119.621138547402,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2018,"RelAbd",NA,57.537088935396,119.245005167305,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2017,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2018,"AbsAbd",NA,1000,10000,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2017,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2018,"LongTrend",NA,0.5,0.75,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2015,"PercChange",-74.3518,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2016,"PercChange",-78.4771,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2017,"PercChange",-82.6134,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2018,"PercChange",-85.0226,-25,-15,"Red"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2015,"RelAbd",NA,3432.69734217797,5786.99835566347,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2016,"RelAbd",NA,3435.6410733079,5488.2530778328,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2017,"RelAbd",NA,3438.58480443782,5189.50780000212,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2018,"RelAbd",4186.4004,3441.52853556775,4890.76252217145,"Amber"
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2018,"AbsAbd",4186.4004,1000,10000,"Amber"
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2018,"LongTrend",1.01,0.5,0.75,"Green"
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2015,"PercChange",-37.895,-25,-15,"Red"
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2016,"PercChange",-45.4969,-25,-15,"Red"
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2017,"PercChange",-42.7375,-25,-15,"Red"
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2018,"PercChange",-36.078,-25,-15,"Red"
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-10","Chinook","Middle Fraser River_SP_1.3","SpnForTrend_Total",2015,"RelAbd",NA,3432.69734217797,5786.99835566347,NA
