"","CU_ID","Species","Stock","Label","Year","Metric","Compare","LBM","UBM","Value","Status"
"366","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForAbd_Wild",2018,"AbsLBM",39.7537,1000,10000,0.0397537,"Red"
"367","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA,NA
"368","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA,NA
"369","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"LongTrend",0.78,0.5,0.75,0.78,"Green"
"370","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"LongTrend",0.68,0.5,0.75,0.68,"Amber"
"371","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"PercChange",-93.4788,-25,-15,-93.4788,"Red"
"372","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"PercChange",-74.5536,-25,-15,-74.5536,"Red"
"373","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"PercChange",-53.1856,-25,-15,-53.1856,"Red"
"374","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"PercChange",10.7338,-25,-15,10.7338,"Green"
"375","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"376","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"377","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"378","CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,0,NA
"379","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"RelUBM",4695.5181,2919.5364658847,6973.27429071875,0.673359157297113,"Amber"
"380","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"RelUBM",5450.7016,3041.63693421901,6846.92436904078,0.796080299155344,"Amber"
"381","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"RelUBM",5815.8187,3163.73740255332,6720.57444736281,0.865375236231801,"Amber"
"382","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"RelUBM",5194.6365,3285.83787088763,6594.22452568483,0.787755479020563,"Amber"
"383","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"AbsUBM",4695.5181,1000,10000,0.46955181,"Amber"
"384","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"AbsUBM",5450.7016,1000,10000,0.54507016,"Amber"
"385","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"AbsUBM",5815.8187,1000,10000,0.58158187,"Amber"
"386","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"AbsUBM",5194.6365,1000,10000,0.51946365,"Amber"
"387","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"RelLBM",4695.5181,2919.5364658847,6973.27429071875,1.60830945421232,"Amber"
"388","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"RelLBM",5450.7016,3041.63693421901,6846.92436904078,1.79202900210691,"Amber"
"389","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"RelLBM",5815.8187,3163.73740255332,6720.57444736281,1.83827478706238,"Amber"
"390","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"RelLBM",5194.6365,3285.83787088763,6594.22452568483,1.58091686325252,"Amber"
"391","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"AbsLBM",4695.5181,1000,10000,4.6955181,"Amber"
"392","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"AbsLBM",5450.7016,1000,10000,5.4507016,"Amber"
"393","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"AbsLBM",5815.8187,1000,10000,5.8158187,"Amber"
"394","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"AbsLBM",5194.6365,1000,10000,5.1946365,"Amber"
"395","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"LongTrend",1.05,0.5,0.75,1.05,"Green"
"396","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"LongTrend",1.21,0.5,0.75,1.21,"Green"
"397","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"LongTrend",1.29,0.5,0.75,1.29,"Green"
"398","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"LongTrend",1.16,0.5,0.75,1.16,"Green"
"399","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"PercChange",-61.8273,-25,-15,-61.8273,"Red"
"400","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"PercChange",-28.6698,-25,-15,-28.6698,"Red"
"401","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"PercChange",19.4718,-25,-15,19.4718,"Green"
"402","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"PercChange",57.0895,-25,-15,57.0895,"Green"
"403","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"404","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"405","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,0,NA
"406","CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,0,NA
"407","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"RelUBM",NA,212.301439922833,589.848137760369,NA,NA
"408","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"RelUBM",NA,206.302696955463,559.693870021506,NA,NA
"409","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"RelUBM",NA,202.006920893564,529.539602282642,NA,NA
"410","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"RelUBM",NA,199.563060688477,499.385334543778,NA,NA
"411","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"AbsUBM",NA,1000,10000,NA,NA
"412","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"AbsUBM",NA,1000,10000,NA,NA
"413","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"AbsUBM",NA,1000,10000,NA,NA
"414","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"AbsUBM",NA,1000,10000,NA,NA
"415","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"RelLBM",NA,212.301439922833,589.848137760369,NA,NA
"416","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"RelLBM",NA,206.302696955463,559.693870021506,NA,NA
"417","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"RelLBM",NA,202.006920893564,529.539602282642,NA,NA
"418","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"RelLBM",NA,199.563060688477,499.385334543778,NA,NA
"419","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"AbsLBM",NA,1000,10000,NA,NA
"420","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"AbsLBM",NA,1000,10000,NA,NA
"421","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"AbsLBM",NA,1000,10000,NA,NA
"422","CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"AbsLBM",NA,1000,10000,NA,NA
"423","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA,NA
"424","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA,NA
"425","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"LongTrend",NA,0.5,0.75,NA,NA
"426","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"LongTrend",NA,0.5,0.75,NA,NA
"427","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"PercChange",-95.8198,-25,-15,-95.8198,"Red"
"428","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"PercChange",-97.1477,-25,-15,-97.1477,"Red"
"429","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"PercChange",-96.8803,-25,-15,-96.8803,"Red"
"430","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"PercChange",-96.7158,-25,-15,-96.7158,"Red"
"431","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"432","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"433","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"434","CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"435","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2015,"RelUBM",NA,4104.89868738472,11258.7077262795,NA,NA
"436","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2016,"RelUBM",NA,3876.65059100877,11049.0389761503,NA,NA
"437","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2017,"RelUBM",NA,3757.56195693302,10901.2737321553,NA,NA
"438","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2018,"RelUBM",NA,3522.25517371651,10753.5084881604,NA,NA
"439","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2015,"AbsUBM",NA,1000,10000,NA,NA
"440","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2016,"AbsUBM",NA,1000,10000,NA,NA
"441","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2017,"AbsUBM",NA,1000,10000,NA,NA
"442","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2018,"AbsUBM",NA,1000,10000,NA,NA
"443","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2015,"RelLBM",NA,4104.89868738472,11258.7077262795,NA,NA
"444","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2016,"RelLBM",NA,3876.65059100877,11049.0389761503,NA,NA
"445","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2017,"RelLBM",NA,3757.56195693302,10901.2737321553,NA,NA
"446","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2018,"RelLBM",NA,3522.25517371651,10753.5084881604,NA,NA
"447","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2015,"AbsLBM",NA,1000,10000,NA,NA
"448","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2016,"AbsLBM",NA,1000,10000,NA,NA
"449","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2017,"AbsLBM",NA,1000,10000,NA,NA
"450","CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Wild",2018,"AbsLBM",NA,1000,10000,NA,NA
"451","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA,NA
"452","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA,NA
"453","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2017,"LongTrend",NA,0.5,0.75,NA,NA
"454","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2018,"LongTrend",NA,0.5,0.75,NA,NA
"455","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2015,"PercChange",-84.2235,-25,-15,-84.2235,"Red"
"456","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2016,"PercChange",-88.3528,-25,-15,-88.3528,"Red"
"457","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2017,"PercChange",-89.969,-25,-15,-89.969,"Red"
"458","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2018,"PercChange",-90.7306,-25,-15,-90.7306,"Red"
"459","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"460","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"461","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"462","CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"463","CK-82","Chinook","Upper Adams River_SU_x.x","SpnForAbd_Wild",2018,"RelUBM",NA,0.0566528565213385,0.0792472999609414,NA,NA
"464","CK-82","Chinook","Upper Adams River_SU_x.x","SpnForAbd_Wild",2018,"AbsUBM",NA,1000,10000,NA,NA
"465","CK-82","Chinook","Upper Adams River_SU_x.x","SpnForAbd_Wild",2018,"RelLBM",NA,0.0566528565213385,0.0792472999609414,NA,NA
"466","CK-82","Chinook","Upper Adams River_SU_x.x","SpnForAbd_Wild",2018,"AbsLBM",NA,1000,10000,NA,NA
"467","CK-82","Chinook","Upper Adams River_SU_x.x","SpnForTrend_Wild",2018,"LongTrend",NA,0.5,0.75,NA,NA
"468","CK-82","Chinook","Upper Adams River_SU_x.x","SpnForTrend_Wild",2018,"PercChange",-40.3267,-25,-15,-40.3267,"Red"
"469","CK-82","Chinook","Upper Adams River_SU_x.x","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"470","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2015,"RelUBM",5427.8246,2858.54409942959,4467.65909996996,1.21491467422761,"Green"
"471","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2016,"RelUBM",4481.5375,2954.20672684433,4466.95600885895,1.00326430148677,"Green"
"472","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2017,"RelUBM",3911.9789,3049.86935425907,4466.25291774794,0.875897306320165,"Amber"
"473","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2018,"RelUBM",4729.8945,3063.64637830467,4468.36219108097,1.05852979184209,"Green"
"474","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2015,"AbsUBM",5427.8246,1000,10000,0.54278246,"Amber"
"475","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2016,"AbsUBM",4481.5375,1000,10000,0.44815375,"Amber"
"476","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2017,"AbsUBM",3911.9789,1000,10000,0.39119789,"Amber"
"477","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2018,"AbsUBM",4729.8945,1000,10000,0.47298945,"Amber"
"478","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2015,"RelLBM",5427.8246,2858.54409942959,4467.65909996996,1.89880736878717,"Green"
"479","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2016,"RelLBM",4481.5375,2954.20672684433,4466.95600885895,1.51700199558721,"Green"
"480","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2017,"RelLBM",3911.9789,3049.86935425907,4466.25291774794,1.28267097557376,"Amber"
"481","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2018,"RelLBM",4729.8945,3063.64637830467,4468.36219108097,1.54387743099038,"Green"
"482","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2015,"AbsLBM",5427.8246,1000,10000,5.4278246,"Amber"
"483","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2016,"AbsLBM",4481.5375,1000,10000,4.4815375,"Amber"
"484","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2017,"AbsLBM",3911.9789,1000,10000,3.9119789,"Amber"
"485","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2018,"AbsLBM",4729.8945,1000,10000,4.7298945,"Amber"
"486","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2015,"LongTrend",1.68,0.5,0.75,1.68,"Green"
"487","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2016,"LongTrend",1.38,0.5,0.75,1.38,"Green"
"488","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2017,"LongTrend",1.2,0.5,0.75,1.2,"Green"
"489","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2018,"LongTrend",1.42,0.5,0.75,1.42,"Green"
"490","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2015,"PercChange",110.9356,-25,-15,110.9356,"Green"
"491","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2016,"PercChange",66.7817,-25,-15,66.7817,"Green"
"492","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2017,"PercChange",33.8438,-25,-15,33.8438,"Green"
"493","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2018,"PercChange",40.0463,-25,-15,40.0463,"Green"
"494","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,0,NA
"495","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,0,NA
"496","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,0,NA
"497","CO-01","Coho","Middle Fraser","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,0,NA
"498","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2015,"RelUBM",NA,2097.11348517334,3980.83540046125,NA,NA
"499","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2016,"RelUBM",NA,1930.52087696544,3957.29546747846,NA,NA
"500","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2017,"RelUBM",NA,1834.00117758449,3951.07364158844,NA,NA
"501","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2018,"RelUBM",NA,1866.17441071147,3944.85181569842,NA,NA
"502","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2015,"AbsUBM",NA,1000,10000,NA,NA
"503","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2016,"AbsUBM",NA,1000,10000,NA,NA
"504","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2017,"AbsUBM",NA,1000,10000,NA,NA
"505","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2018,"AbsUBM",NA,1000,10000,NA,NA
"506","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2015,"RelLBM",NA,2097.11348517334,3980.83540046125,NA,NA
"507","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2016,"RelLBM",NA,1930.52087696544,3957.29546747846,NA,NA
"508","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2017,"RelLBM",NA,1834.00117758449,3951.07364158844,NA,NA
"509","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2018,"RelLBM",NA,1866.17441071147,3944.85181569842,NA,NA
"510","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2015,"AbsLBM",NA,1000,10000,NA,NA
"511","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2016,"AbsLBM",NA,1000,10000,NA,NA
"512","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2017,"AbsLBM",NA,1000,10000,NA,NA
"513","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2018,"AbsLBM",NA,1000,10000,NA,NA
"514","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA,NA
"515","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA,NA
"516","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2017,"LongTrend",NA,0.5,0.75,NA,NA
"517","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2018,"LongTrend",NA,0.5,0.75,NA,NA
"518","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2015,"PercChange",43.782,-25,-15,43.782,"Green"
"519","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2016,"PercChange",-7.2566,-25,-15,-7.2566,"Green"
"520","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2017,"PercChange",-41.8256,-25,-15,-41.8256,"Red"
"521","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2018,"PercChange",-48.7736,-25,-15,-48.7736,"Red"
"522","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,0,NA
"523","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,0,NA
"524","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"525","CO-02","Coho","Fraser Canyon","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"526","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2015,"RelUBM",8149.22,2708.74037180479,6250.43631172409,1.30378418298804,"Green"
"527","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2016,"RelUBM",7443.1052,2819.2102397879,6492.88269152242,1.14634832533141,"Green"
"528","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2017,"RelUBM",6439.7639,2929.68010777101,6398.28287385858,1.0064831497699,"Green"
"529","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2018,"RelUBM",6513.721,3040.14997575411,6682.08232685012,0.974804062773425,"Amber"
"530","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2015,"AbsUBM",8149.22,1000,10000,0.814922,"Amber"
"531","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2016,"AbsUBM",7443.1052,1000,10000,0.74431052,"Amber"
"532","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2017,"AbsUBM",6439.7639,1000,10000,0.64397639,"Amber"
"533","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2018,"AbsUBM",6513.721,1000,10000,0.6513721,"Amber"
"534","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2015,"RelLBM",8149.22,2708.74037180479,6250.43631172409,3.00849061978218,"Green"
"535","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2016,"RelLBM",7443.1052,2819.2102397879,6492.88269152242,2.64013839583669,"Green"
"536","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2017,"RelLBM",6439.7639,2929.68010777101,6398.28287385858,2.19811162417305,"Green"
"537","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2018,"RelLBM",6513.721,3040.14997575411,6682.08232685012,2.14256567996593,"Amber"
"538","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2015,"AbsLBM",8149.22,1000,10000,8.14922,"Amber"
"539","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2016,"AbsLBM",7443.1052,1000,10000,7.4431052,"Amber"
"540","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2017,"AbsLBM",6439.7639,1000,10000,6.4397639,"Amber"
"541","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2018,"AbsLBM",6513.721,1000,10000,6.513721,"Amber"
"542","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2015,"LongTrend",2.03,0.5,0.75,2.03,"Green"
"543","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2016,"LongTrend",1.82,0.5,0.75,1.82,"Green"
"544","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2017,"LongTrend",1.56,0.5,0.75,1.56,"Green"
"545","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2018,"LongTrend",1.55,0.5,0.75,1.55,"Green"
"546","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2015,"PercChange",196.4767,-25,-15,196.4767,"Green"
"547","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2016,"PercChange",88.9375,-25,-15,88.9375,"Green"
"548","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2017,"PercChange",22.1956,-25,-15,22.1956,"Green"
"549","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2018,"PercChange",-0.4721,-25,-15,-0.4721,"Green"
"550","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,0,NA
"551","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,0,NA
"552","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,0,NA
"553","CO-03","Coho","Lower Thompson","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,0,NA
"554","CO-04","Coho","North Thompson","SpnForAbd_Wild",2015,"RelUBM",10026.4187,9146.22986166328,22723.9091925702,0.441227722529284,"Amber"
"555","CO-04","Coho","North Thompson","SpnForAbd_Wild",2016,"RelUBM",7828.1572,8889.47266294077,22369.3143365232,0.349950699526748,"Red"
"556","CO-04","Coho","North Thompson","SpnForAbd_Wild",2017,"RelUBM",7113.5697,8738.87168169647,22014.7194804761,0.323127882974331,"Red"
"557","CO-04","Coho","North Thompson","SpnForAbd_Wild",2018,"RelUBM",9163.5412,8829.19254039346,21410.1930959469,0.427998998371235,"Amber"
"558","CO-04","Coho","North Thompson","SpnForAbd_Wild",2015,"AbsUBM",10026.4187,1000,10000,1.00264187,"Green"
"559","CO-04","Coho","North Thompson","SpnForAbd_Wild",2016,"AbsUBM",7828.1572,1000,10000,0.78281572,"Amber"
"560","CO-04","Coho","North Thompson","SpnForAbd_Wild",2017,"AbsUBM",7113.5697,1000,10000,0.71135697,"Amber"
"561","CO-04","Coho","North Thompson","SpnForAbd_Wild",2018,"AbsUBM",9163.5412,1000,10000,0.91635412,"Amber"
"562","CO-04","Coho","North Thompson","SpnForAbd_Wild",2015,"RelLBM",10026.4187,9146.22986166328,22723.9091925702,1.09623515389943,"Amber"
"563","CO-04","Coho","North Thompson","SpnForAbd_Wild",2016,"RelLBM",7828.1572,8889.47266294077,22369.3143365232,0.880609851317134,"Red"
"564","CO-04","Coho","North Thompson","SpnForAbd_Wild",2017,"RelLBM",7113.5697,8738.87168169647,22014.7194804761,0.814014664490307,"Red"
"565","CO-04","Coho","North Thompson","SpnForAbd_Wild",2018,"RelLBM",9163.5412,8829.19254039346,21410.1930959469,1.03786854325318,"Amber"
