DataSet,Species,Year,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,CU_ID,CU_Name,DU_ID,Recruits_Total,Recruits_Wild
Sk_Fraser,Sockeye,1987,157529.7044,89492,157529.7044,89492,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1988,141069.2588,75537,141069.2588,75537,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1989,29023.0596,15690,29023.0596,15690,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1990,166155.9399,97108,166155.9399,97108,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1991,288634.358,152077,288634.358,152077,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1992,183937.3752,93445,183937.3752,93445,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1993,244268.1288,151089,244268.1288,151089,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1994,39155.532,22315,39155.532,22315,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1995,36681.32,18407,36681.32,18407,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1996,51550.0944,27824,51550.0944,27824,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1997,47571.4152,23274,47571.4152,23274,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1998,282097.7929,172997,282097.7929,172997,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1999,47531.6772,26220,47531.6772,26220,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2000,12922.8912,8333,12922.8912,8333,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2001,43409.87,28361,43409.87,28361,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2002,0,155181,0,155181,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2003,306748.2322,152657,306748.2322,152657,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2004,37323.5874,17516,37323.5874,17516,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2005,53369.2982,27117,53369.2982,27117,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2006,263474.6592,137365,263474.6592,137365,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2007,89161.224,54290,89161.224,54290,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2008,12936.3,6788,12936.3,6788,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2009,53906.8299,34475,53906.8299,34475,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2010,126014.3555,67762,126014.3555,67762,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2011,169371.7254,92420,169371.7254,92420,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2012,6063.1816,2505,6063.1816,2505,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2013,77217.957,46794,77217.957,46794,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2014,33297.8116,19610,33297.8116,19610,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2015,43992.5886,26687,43992.5886,26687,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2016,27563.5944,13474,27563.5944,13474,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2017,NA,NA,NA,NA,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,2018,NA,NA,NA,NA,CU_12,Lillooet_Harr_L,TBD,NA,NA
Sk_Fraser,Sockeye,1950,21.9775,11,21.9775,11,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1951,184.611,73,184.611,73,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1952,5720.9,2667,5720.9,2667,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1953,129.989,65,129.989,65,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1954,245.2689,123,245.2689,123,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1955,167.9081,84,167.9081,84,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1956,5630.17,2816,5630.17,2816,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1957,341.9699,171,341.9699,171,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1958,0,0,0,0,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1959,35,22,35,22,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1960,4032.0182,2331,4032.0182,2331,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1961,349.8818,175,349.8818,175,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1962,237.357,119,237.357,119,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1963,65.0534,33,65.0534,33,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1964,3926,2208,3926,2208,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1965,523.9436,315,523.9436,315,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1966,289.2239,145,289.2239,145,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1967,0,0,0,0,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1968,958.219,479,958.219,479,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1969,74.7235,38,74.7235,38,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1970,212.8,106,212.8,106,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1971,0,0,0,0,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1972,1841.296,921,1841.296,921,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1973,237.357,128,237.357,128,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1974,778,435,778,435,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1975,31,16,31,16,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1976,1587.814,633,1587.814,633,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1977,174.1439,104,174.1439,104,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1978,1253,694,1253,694,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1979,84.2022,54,84.2022,54,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1980,404.5032,171,404.5032,171,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1981,115.3391,67,115.3391,67,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1982,1786.589,894,1786.589,894,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1983,117.2825,59,117.2825,59,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1984,124,56,124,56,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1985,79.5,40,79.5,40,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1986,2591.0716,1785,2591.0716,1785,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1987,493.5612,280,493.5612,280,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1988,249.8554,166,249.8554,166,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1989,65,33,65,33,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1990,1373,864,1373,864,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1991,2078,1177,2078,1177,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1992,3228,1614,3228,1614,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1993,1169,745,1169,745,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1994,632,316,632,316,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1995,1314.6457,646,1314.6457,646,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1996,3291.4408,1561,3291.4408,1561,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1997,1559,935,1559,935,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1998,5665.7416,2966,5665.7416,2966,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1999,681.9722,499,681.9722,499,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2000,8043.3836,3595,8043.3836,3595,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2001,10487.9254,5790,10487.9254,5790,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2002,29213.067,14406,29213.067,14406,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2003,10753.722,5805,10753.722,5805,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2004,19692.183,9617,19692.183,9617,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2005,4423.573,2837,4423.573,2837,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2006,21253.2742,10433,21253.2742,10433,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2007,4277.8528,2461,4277.8528,2461,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2008,1530.0175,831,1530.0175,831,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2009,6008.6261,3377,6008.6261,3377,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2010,9888.5864,5626,9888.5864,5626,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2011,5728.8,2748,5728.8,2748,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2012,1649.94,948,1649.94,948,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2013,5797.715,3724,5797.715,3724,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2014,4863.8624,2969,4863.8624,2969,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2015,6483.5096,3933,6483.5096,3933,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2016,2864.4875,1400,2864.4875,1400,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2017,NA,NA,NA,NA,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,2018,NA,NA,NA,NA,CU_13,Harrison_DS_L,TBD,NA,NA
Sk_Fraser,Sockeye,1950,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1951,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1952,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1953,0,NA,0,NA,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1954,0,NA,0,NA,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1955,0,NA,0,NA,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1956,0,NA,0,NA,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1957,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1958,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1959,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1960,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1961,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1962,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1963,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1964,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1965,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1966,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1967,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1968,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1969,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1970,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1971,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1972,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1973,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1974,0,0,0,0,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1975,2909,2071.60197,2909,2071.60197,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1976,1737,1063,1737,1063,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1977,538.2588,309,538.2588,309,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1978,600,354,600,354,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1979,2059.6144,1054,2059.6144,1054,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1980,1228.708,661,1228.708,661,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1981,707.4,389,707.4,389,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1982,2734,1367,2734,1367,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1983,2051.86,1230,2051.86,1230,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1984,1431.9032,716,1431.9032,716,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1985,1257,629,1257,629,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1986,8800.7868,4400,8800.7868,4400,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1987,13225.5796,6419,13225.5796,6419,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1988,16348.9686,9495,16348.9686,9495,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1989,3622.8396,2258,3622.8396,2258,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1990,7039.644,4080,7039.644,4080,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1991,2755,1378,2755,1378,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1992,4080.776,2287,4080.776,2287,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1993,2078,1222,2078,1222,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1994,5954.141,3686,5954.141,3686,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1995,1948.5238,953,1948.5238,953,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1996,13146.3242,6728,13146.3242,6728,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1997,9275.0673,4538,9275.0673,4538,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1998,5929.0941,3185,5929.0941,3185,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1999,2424.9554,1404,2424.9554,1404,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2000,4860.5983,2205,4860.5983,2205,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2001,5090.2091,2432,5090.2091,2432,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2002,7262.647,3459,7262.647,3459,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2003,2979.636,1960,2979.636,1960,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2004,1022.2339,584,1022.2339,584,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2005,2052.8016,1290,2052.8016,1290,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2006,1514.6161,939,1514.6161,939,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2007,3705.8262,2021,3705.8262,2021,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2008,318.2018,151,318.2018,151,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2009,1385.7468,740,1385.7468,740,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2010,4805.6942,2894,4805.6942,2894,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2011,5954.9473,3455,5954.9473,3455,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2012,1778.5368,1140,1778.5368,1140,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2013,1671.6955,800,1671.6955,800,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2014,3634.0815,2059,3634.0815,2059,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2015,2689.8916,1355,2689.8916,1355,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2016,1573.3008,808,1573.3008,808,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2017,0,NA,0,NA,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2018,0,NA,0,NA,CU_14,Nahatlatch_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1950,500,250,500,250,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1951,500,250,500,250,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1952,3449.6973,1828,3449.6973,1828,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1953,4085.4858,2748,4085.4858,2748,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1954,3233.65,1617,3233.65,1617,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1955,4065.16,2602,4065.16,2602,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1956,1842.2566,1244,1842.2566,1244,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1957,3647,2181,3647,2181,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1958,7513,4314,7513,4314,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1959,15078.048,7992,15078.048,7992,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1960,2518.5514,1486,2518.5514,1486,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1961,80,40,80,40,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1962,649,329,649,329,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1963,29387.986,16308,29387.986,16308,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1964,400.0487,225,400.0487,225,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1965,0,20,0,20,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1966,326.1367,178,326.1367,178,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1967,4856.4,2684,4856.4,2684,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1968,0,762,0,762,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1969,0,10,0,10,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1970,0,89,0,89,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1971,7182,3878,7182,3878,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1972,2239.3,1299,2239.3,1299,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1973,0,5,0,5,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1974,0,NA,0,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1975,4258.2254,1891,4258.2254,1891,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1976,630,375,630,375,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1977,0,NA,0,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1978,NA,NA,NA,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1979,0,1409.5,0,1409.5,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1980,679,389,679,389,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1981,NA,NA,NA,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1982,NA,NA,NA,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1983,1630,928,1630,928,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1984,2663.2081,1567,2663.2081,1567,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1985,0,NA,0,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1986,NA,NA,NA,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1987,3504.2223,1705,3504.2223,1705,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1988,11138,6293,11138,6293,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1989,65,46,65,46,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1990,NA,NA,NA,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1991,NA,1386,NA,1386,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1992,970,740,970,740,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1993,NA,79.5,NA,79.5,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1994,270,100,270,100,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1995,1840,1067,1840,1067,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1996,1451.184,770,1451.184,770,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1997,281.255,113,281.255,113,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1998,366.68,257,366.68,257,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1999,1089.008,533,1089.008,533,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2000,3000,1738,3000,1738,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2001,1000,647,1000,647,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2002,1300,730,1300,730,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2003,380,155,380,155,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2004,320,249,320,249,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2005,520,260,520,260,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2006,2140,1383,2140,1383,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2007,233,85,233,85,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2008,46.17,16,46.17,16,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2009,40,20,40,20,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2010,673,355,673,355,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2011,874.848,447,874.848,447,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2012,100,40,100,40,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2013,121.1386,68,121.1386,68,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2014,107,54,107,54,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2015,917.77,482,917.77,482,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2016,164,82,164,82,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2017,NA,NA,NA,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,2018,NA,NA,NA,NA,CU_15,Taseko_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1950,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
Sk_Fraser,Sockeye,1951,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
Sk_Fraser,Sockeye,1952,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
Sk_Fraser,Sockeye,1953,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
Sk_Fraser,Sockeye,1954,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
Sk_Fraser,Sockeye,1955,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
Sk_Fraser,Sockeye,1956,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
Sk_Fraser,Sockeye,1957,NA,NA,NA,NA,CU_16,Widgeon_RT,TBD,NA,NA
